,date,juliandate,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16,mag17,mag18,mag19,mag20
105,130226,2456350.71648,20.253921000000002,,16.694921,17.199921000000003,18.967921000000004,,15.894921000000002,16.348921000000004,16.457921000000002,15.948921,,,14.746921000000002,15.556921,15.991921,15.840921,17.887921000000002,18.558921,16.837921,18.231921
106,130305,2456357.66379,19.715194,14.617194,16.737194,17.180194,18.878193999999997,15.086194,15.916193999999997,16.373193999999998,16.473194,15.954193999999998,14.159194000000001,14.398194000000002,14.776194000000002,15.574194,16.006194,15.845194,17.897194,18.647194,16.856194,18.218193999999997
107,130311,2456363.6825900003,19.820283000000003,,16.705283,17.141283,18.883283,15.076283000000002,15.881283000000002,16.328283,16.456283000000003,15.936283000000001,,,14.760283,15.535282999999998,15.981283,15.823282999999998,17.865283,18.609282999999998,16.834283000000003,18.172283
108,130315,2456367.7351,19.729032999999998,,16.690032999999996,17.147032999999997,18.822033,15.071033,15.871033,16.346033,16.444032999999997,15.930032999999998,,,14.746033,15.534032999999997,15.979032999999998,15.813033,17.853033,18.582033,16.807032999999997,18.165032999999998
109,130322,2456374.65868,19.903398,,16.710397999999998,17.159398,18.864397999999998,15.094398,15.888397999999999,16.366398,16.461398,15.949397999999999,,,14.767398000000002,15.549398000000002,16.000397999999997,15.841397999999998,17.846398,18.569397999999996,16.850398,18.230398
110,130325,2456377.7305400004,19.931406,,16.690406000000003,17.163406000000002,19.066406,15.087406,15.883406,16.336406,16.455406,15.955406,,,14.777405999999997,15.545406000000002,15.998406000000003,15.836406,17.845406,18.677406,16.861406000000002,18.288406
111,130402,2456385.65555,20.002457999999997,14.592457999999999,16.702457999999996,17.150458,18.835458,15.085458000000001,15.877457999999997,16.345458,16.459457999999998,15.944457999999997,,14.377457999999999,14.765458,15.535458,15.999457999999997,15.845458,17.881458,18.607457999999998,16.832458,18.188457999999997
112,130402,2456385.65555,20.00338,14.593379999999998,16.70338,17.151380000000003,18.836380000000002,15.08638,15.87838,16.346380000000003,16.46038,15.94538,,14.378379999999998,14.76638,15.53638,16.00038,15.846380000000003,17.88238,18.60838,16.833380000000002,18.18938
113,130410,2456393.7428099997,19.585362,14.620362,16.718362,17.174362,18.902362,15.090362000000002,15.899362,16.376362,16.468362,15.955362000000001,14.171361999999998,14.404361999999999,14.798362000000001,15.588362,16.006362,15.837361999999999,17.864362000000003,18.452362,16.859362,18.215362000000002
114,130419,2456402.6518099997,19.523758,14.635757999999997,16.748758,17.176758000000003,18.907758,15.111758,15.941757999999998,16.393758,16.488758,15.972758,,,14.793757999999999,15.608758,16.018758,15.848757999999998,17.903758,18.627758,16.861758000000002,18.205758000000003
